sim_timestamp,sim_damage_timestamp,sim_name,sim_potency,sim_weight,Auto,Contre Sixte,Corps-a-corps,Enchanted Redoublement,Enchanted Riposte,Enchanted Zwerchhau,Engagement,Fleche,Grand Impact,Jolt III,Prefulgence,Resolution,Scorch,Veraero III,Verfire,Verflare,Verholy,Verstone,Verthunder III,Vice of Thorns
711969,712769,Verfire,380,1.0,14850,8400,2600,11760,7140,7980,3600,13440,8400,1080,7200,17850,15750,21120,12920,7150,6500,12920,21120,5700
715159,716319,Contre Sixte,420,1.0,14850,8820,2600,11760,7140,7980,3600,13440,8400,1080,7200,17850,15750,21120,12920,7150,6500,12920,21120,5700
716949,717709,Veraero III,440,1.0,14850,8820,2600,11760,7140,7980,3600,13440,8400,1080,7200,17850,15750,21560,12920,7150,6500,12920,21120,5700
719449,719981,Auto,90,1.0,14940,8820,2600,11760,7140,7980,3600,13440,8400,1080,7200,17850,15750,21560,12920,7150,6500,12920,21120,5700
719439,720069,Enchanted Riposte,340,1.0,14940,8820,2600,11760,7480,7980,3600,13440,8400,1080,7200,17850,15750,21560,12920,7150,6500,12920,21120,5700
718949,720209,Veraero III,440,1.0,14940,8820,2600,11760,7480,7980,3600,13440,8400,1080,7200,17850,15750,22000,12920,7150,6500,12920,21120,5700
720139,721299,Fleche,480,1.0,14940,8820,2600,11760,7480,7980,3600,13920,8400,1080,7200,17850,15750,22000,12920,7150,6500,12920,21120,5700
720939,721569,Enchanted Zwerchhau,380,1.0,14940,8820,2600,11760,7480,8360,3600,13920,8400,1080,7200,17850,15750,22000,12920,7150,6500,12920,21120,5700
722439,723069,Enchanted Redoublement,560,1.0,14940,8820,2600,12320,7480,8360,3600,13920,8400,1080,7200,17850,15750,22000,12920,7150,6500,12920,21120,5700
722889,723421,Auto,90,1.0,15030,8820,2600,12320,7480,8360,3600,13920,8400,1080,7200,17850,15750,22000,12920,7150,6500,12920,21120,5700
724639,726069,Verflare,650,1.0,15030,8820,2600,12320,7480,8360,3600,13920,8400,1080,7200,17850,15750,22000,12920,7800,6500,12920,21120,5700
726329,726861,Auto,90,1.0,15120,8820,2600,12320,7480,8360,3600,13920,8400,1080,7200,17850,15750,22000,12920,7800,6500,12920,21120,5700
727129,728959,Scorch,750,1.0,15120,8820,2600,12320,7480,8360,3600,13920,8400,1080,7200,17850,16500,22000,12920,7800,6500,12920,21120,5700
728529,729159,Corps-a-corps,130,1.0,15120,8820,2730,12320,7480,8360,3600,13920,8400,1080,7200,17850,16500,22000,12920,7800,6500,12920,21120,5700
729769,730301,Auto,90,1.0,15210,8820,2730,12320,7480,8360,3600,13920,8400,1080,7200,17850,16500,22000,12920,7800,6500,12920,21120,5700
730319,730899,Engagement,180,1.0,15210,8820,2730,12320,7480,8360,3780,13920,8400,1080,7200,17850,16500,22000,12920,7800,6500,12920,21120,5700
729619,731179,Resolution,850,1.0,15210,8820,2730,12320,7480,8360,3780,13920,8400,1080,7200,18700,16500,22000,12920,7800,6500,12920,21120,5700
732109,732739,Enchanted Riposte,340,1.0,15210,8820,2730,12320,7820,8360,3780,13920,8400,1080,7200,18700,16500,22000,12920,7800,6500,12920,21120,5700
732809,733439,Corps-a-corps,130,1.0,15210,8820,2860,12320,7820,8360,3780,13920,8400,1080,7200,18700,16500,22000,12920,7800,6500,12920,21120,5700
733209,733741,Auto,90,1.0,15300,8820,2860,12320,7820,8360,3780,13920,8400,1080,7200,18700,16500,22000,12920,7800,6500,12920,21120,5700
733610,734240,Enchanted Zwerchhau,380,1.0,15300,8820,2860,12320,7820,8740,3780,13920,8400,1080,7200,18700,16500,22000,12920,7800,6500,12920,21120,5700
734310,734890,Engagement,180,1.0,15300,8820,2860,12320,7820,8740,3960,13920,8400,1080,7200,18700,16500,22000,12920,7800,6500,12920,21120,5700
735110,735740,Enchanted Redoublement,560,1.0,15300,8820,2860,12880,7820,8740,3960,13920,8400,1080,7200,18700,16500,22000,12920,7800,6500,12920,21120,5700
735810,736610,Vice of Thorns,950,1.0,15300,8820,2860,12880,7820,8740,3960,13920,8400,1080,7200,18700,16500,22000,12920,7800,6500,12920,21120,6650
736649,737181,Auto,90,1.0,15390,8820,2860,12880,7820,8740,3960,13920,8400,1080,7200,18700,16500,22000,12920,7800,6500,12920,21120,6650
737310,738740,Verholy,650,1.0,15390,8820,2860,12880,7820,8740,3960,13920,8400,1080,7200,18700,16500,22000,12920,7800,7150,12920,21120,6650
738010,739430,Prefulgence,1200,1.0,15390,8820,2860,12880,7820,8740,3960,13920,8400,1080,8400,18700,16500,22000,12920,7800,7150,12920,21120,6650
740089,740621,Auto,90,1.0,15480,8820,2860,12880,7820,8740,3960,13920,8400,1080,8400,18700,16500,22000,12920,7800,7150,12920,21120,6650
739800,741630,Scorch,750,1.0,15480,8820,2860,12880,7820,8740,3960,13920,8400,1080,8400,18700,17250,22000,12920,7800,7150,12920,21120,6650
742290,743850,Resolution,850,1.0,15480,8820,2860,12880,7820,8740,3960,13920,8400,1080,8400,19550,17250,22000,12920,7800,7150,12920,21120,6650
743529,744061,Auto,90,1.0,15570,8820,2860,12880,7820,8740,3960,13920,8400,1080,8400,19550,17250,22000,12920,7800,7150,12920,21120,6650
745480,746640,Fleche,480,1.0,15570,8820,2860,12880,7820,8740,3960,14400,8400,1080,8400,19550,17250,22000,12920,7800,7150,12920,21120,6650
747270,748030,Veraero III,440,1.0,15570,8820,2860,12880,7820,8740,3960,14400,8400,1080,8400,19550,17250,22440,12920,7800,7150,12920,21120,6650
749770,750302,Auto,90,1.0,15660,8820,2860,12880,7820,8740,3960,14400,8400,1080,8400,19550,17250,22440,12920,7800,7150,12920,21120,6650
749270,750829,Grand Impact,600,1.0,15660,8820,2860,12880,7820,8740,3960,14400,9000,1080,8400,19550,17250,22440,12920,7800,7150,12920,21120,6650
751250,752550,Verfire,380,1.0,15660,8820,2860,12880,7820,8740,3960,14400,9000,1080,8400,19550,17250,22440,13300,7800,7150,12920,21120,6650
752250,753010,Verthunder III,440,1.0,15660,8820,2860,12880,7820,8740,3960,14400,9000,1080,8400,19550,17250,22440,13300,7800,7150,12920,21560,6650
753210,753742,Auto,90,1.0,15750,8820,2860,12880,7820,8740,3960,14400,9000,1080,8400,19550,17250,22440,13300,7800,7150,12920,21560,6650
752950,754110,Contre Sixte,420,1.0,15750,9240,2860,12880,7820,8740,3960,14400,9000,1080,8400,19550,17250,22440,13300,7800,7150,12920,21560,6650
