sim_timestamp,sim_damage_timestamp,sim_name,sim_potency,sim_weight,Auto,Dosis III,Eukrasian Dosis III (dot),Phlegma III,Pneuma,Psyche,Toxikon II
687003,687535,Auto,90,1.0,19350,90440,19210,10800,380,7200,380
671481,688500,Eukrasian Dosis III (dot),85,1.0,19350,90440,19295,10800,380,7200,380
688584,689254,Dosis III,380,1.0,19350,90820,19295,10800,380,7200,380
689803,690335,Auto,90,1.0,19440,90820,19295,10800,380,7200,380
671481,691500,Eukrasian Dosis III (dot),85,1.0,19440,90820,19380,10800,380,7200,380
691024,691694,Dosis III,380,1.0,19440,91200,19380,10800,380,7200,380
693465,694135,Dosis III,380,1.0,19440,91580,19380,10800,380,7200,380
693965,694497,Auto,90,1.0,19530,91580,19380,10800,380,7200,380
671481,694500,Eukrasian Dosis III (dot),85,1.0,19530,91580,19465,10800,380,7200,380
695905,696575,Dosis III,380,1.0,19530,91960,19465,10800,380,7200,380
696765,697297,Auto,90,1.0,19620,91960,19465,10800,380,7200,380
671481,697500,Eukrasian Dosis III (dot),85,1.0,19620,91960,19550,10800,380,7200,380
698346,699016,Dosis III,380,1.0,19620,92340,19550,10800,380,7200,380
699565,700097,Auto,90,1.0,19710,92340,19550,10800,380,7200,380
671481,700500,Eukrasian Dosis III (dot),85,1.0,19710,92340,19635,10800,380,7200,380
700786,701456,Dosis III,380,1.0,19710,92720,19635,10800,380,7200,380
702365,702897,Auto,90,1.0,19800,92720,19635,10800,380,7200,380
703268,704468,Toxikon II,380,1.0,19800,92720,19635,10800,380,7200,760
705165,705697,Auto,90,1.0,19890,92720,19635,10800,380,7200,760
705708,706500,Eukrasian Dosis III (dot),85,1.0,19890,92720,19720,10800,380,7200,760
708168,708838,Dosis III,380,1.0,19890,93100,19720,10800,380,7200,760
708668,709200,Auto,90,1.0,19980,93100,19720,10800,380,7200,760
705708,709500,Eukrasian Dosis III (dot),85,1.0,19980,93100,19805,10800,380,7200,760
710609,711279,Dosis III,380,1.0,19980,93480,19805,10800,380,7200,760
711468,712000,Auto,90,1.0,20070,93480,19805,10800,380,7200,760
705708,712500,Eukrasian Dosis III (dot),85,1.0,20070,93480,19890,10800,380,7200,760
713049,713719,Dosis III,380,1.0,20070,93860,19890,10800,380,7200,760
714268,714800,Auto,90,1.0,20160,93860,19890,10800,380,7200,760
705708,715500,Eukrasian Dosis III (dot),85,1.0,20160,93860,19975,10800,380,7200,760
715490,716160,Dosis III,380,1.0,20160,94240,19975,10800,380,7200,760
705708,718500,Eukrasian Dosis III (dot),85,1.0,20160,94240,20060,10800,380,7200,760
717930,718600,Dosis III,380,1.0,20160,94620,20060,10800,380,7200,760
718430,718962,Auto,90,1.0,20250,94620,20060,10800,380,7200,760
720371,721041,Dosis III,380,1.0,20250,95000,20060,10800,380,7200,760
705708,721500,Eukrasian Dosis III (dot),85,1.0,20250,95000,20145,10800,380,7200,760
721230,721762,Auto,90,1.0,20340,95000,20145,10800,380,7200,760
722811,723481,Dosis III,380,1.0,20340,95380,20145,10800,380,7200,760
705708,724500,Eukrasian Dosis III (dot),85,1.0,20340,95380,20230,10800,380,7200,760
724030,724562,Auto,90,1.0,20430,95380,20230,10800,380,7200,760
725252,725922,Dosis III,380,1.0,20430,95760,20230,10800,380,7200,760
705708,727500,Eukrasian Dosis III (dot),85,1.0,20430,95760,20315,10800,380,7200,760
727692,728362,Dosis III,380,1.0,20430,96140,20315,10800,380,7200,760
728192,728724,Auto,90,1.0,20520,96140,20315,10800,380,7200,760
729172,729842,Phlegma III,600,1.0,20520,96140,20315,11400,380,7200,760
705708,730500,Eukrasian Dosis III (dot),85,1.0,20520,96140,20400,11400,380,7200,760
730992,731524,Auto,90,1.0,20610,96140,20400,11400,380,7200,760
731613,732283,Phlegma III,600,1.0,20610,96140,20400,12000,380,7200,760
705708,733500,Eukrasian Dosis III (dot),85,1.0,20610,96140,20485,12000,380,7200,760
733792,734324,Auto,90,1.0,20700,96140,20485,12000,380,7200,760
735013,735683,Dosis III,380,1.0,20700,96520,20485,12000,380,7200,760
737454,738124,Dosis III,380,1.0,20700,96900,20485,12000,380,7200,760
737954,738486,Auto,90,1.0,20790,96900,20485,12000,380,7200,760
739894,740564,Dosis III,380,1.0,20790,97280,20485,12000,380,7200,760
740754,741286,Auto,90,1.0,20880,97280,20485,12000,380,7200,760
740502,741602,Psyche,600,1.0,20880,97280,20485,12000,380,7800,760
742335,743005,Dosis III,380,1.0,20880,97660,20485,12000,380,7800,760
743554,744086,Auto,90,1.0,20970,97660,20485,12000,380,7800,760
743815,744485,Dosis III,380,1.0,20970,98040,20485,12000,380,7800,760
747216,747886,Dosis III,380,1.0,20970,98420,20485,12000,380,7800,760
747716,748248,Auto,90,1.0,21060,98420,20485,12000,380,7800,760
748696,749896,Toxikon II,380,1.0,21060,98420,20485,12000,380,7800,1140
