sim_timestamp,sim_damage_timestamp,sim_name,sim_potency,sim_expected,sim_weight,sim_target,sim_conditions,sim_variance,sim_buffs
583370,584128,Auto,90.0,10105.0,,Default Target,[],7137523.0,['Standard Finish']
583550,584170,Fan Dance,180.0,3041.0,0.1302,Default Target,[],38148053.0,['Standard Finish']
586490,587248,Auto,90.0,10105.0,,Default Target,[],7137523.0,['Standard Finish']
588900,589430,Double Standard Finish,850.0,110344.0,,Default Target,[],851192682.0,['Standard Finish']
589610,590368,Auto,90.0,10105.0,,Default Target,[],7137523.0,['Standard Finish']
590400,590840,Saber Dance,540.0,10662.0,0.1521,Default Target,[],343515366.0,['Standard Finish']
590400,591020,Reverse Cascade,280.0,5186.0,0.1427,Default Target,[],92327414.0,['Standard Finish']
590400,591200,Cascade,220.0,8044.0,0.2817,Default Target,[],57006898.0,['Standard Finish']
590400,591380,Fountain,280.0,10121.0,0.2785,Default Target,[],92327414.0,['Standard Finish']
590400,591610,Fountainfall,340.0,6399.0,0.145,Default Target,[],136159829.0,['Standard Finish']
591025,591645,Fan Dance,180.0,2826.0,0.121,Default Target,[],38148053.0,['Standard Finish']
591025,591645,Fan Dance III,220.0,299.0,0.0105,Default Target,[],57006898.0,['Standard Finish']
591675,592295,Fan Dance,180.0,245.0,0.0105,Default Target,[],38148053.0,['Standard Finish']
592900,593340,Saber Dance,540.0,10634.0,0.1517,Default Target,[],343515366.0,['Standard Finish']
592730,593488,Auto,90.0,10105.0,,Default Target,[],7137523.0,['Standard Finish']
592900,593520,Reverse Cascade,280.0,5164.0,0.1421,Default Target,[],92327414.0,['Standard Finish']
592900,593700,Cascade,220.0,8195.0,0.287,Default Target,[],57006898.0,['Standard Finish']
592900,593880,Fountain,280.0,10263.0,0.2824,Default Target,[],92327414.0,['Standard Finish']
592900,594110,Fountainfall,340.0,6037.0,0.1368,Default Target,[],136159829.0,['Standard Finish']
593550,594170,Fan Dance III,220.0,542.0,0.019,Default Target,[],57006898.0,['Standard Finish']
593550,594170,Fan Dance,180.0,2597.0,0.1112,Default Target,[],38148053.0,['Standard Finish']
594200,594820,Fan Dance,180.0,443.0,0.019,Default Target,[],38148053.0,['Standard Finish']
595400,595840,Saber Dance,540.0,10521.0,0.1501,Default Target,[],343515366.0,['Standard Finish']
595400,596020,Reverse Cascade,280.0,5193.0,0.1429,Default Target,[],92327414.0,['Standard Finish']
595400,596200,Cascade,220.0,7947.0,0.2783,Default Target,[],57006898.0,['Standard Finish']
595400,596380,Fountain,280.0,10455.0,0.2877,Default Target,[],92327414.0,['Standard Finish']
595850,596608,Auto,90.0,10105.0,,Default Target,[],7137523.0,['Standard Finish']
595400,596610,Fountainfall,340.0,6222.0,0.141,Default Target,[],136159829.0,['Standard Finish']
596050,596670,Fan Dance,180.0,2448.0,0.1048,Default Target,[],38148053.0,['Standard Finish']
596050,596670,Fan Dance III,220.0,773.0,0.0271,Default Target,[],57006898.0,['Standard Finish']
596700,597320,Fan Dance,180.0,633.0,0.0271,Default Target,[],38148053.0,['Standard Finish']
597900,598340,Saber Dance,540.0,10683.0,0.1524,Default Target,[],343515366.0,['Standard Finish']
597900,598520,Reverse Cascade,280.0,4971.0,0.1368,Default Target,[],92327414.0,['Standard Finish']
597900,598700,Cascade,220.0,8135.0,0.2849,Default Target,[],57006898.0,['Standard Finish']
597900,598880,Fountain,280.0,10281.0,0.2829,Default Target,[],92327414.0,['Standard Finish']
597900,599110,Fountainfall,340.0,6310.0,0.143,Default Target,[],136159829.0,['Standard Finish']
598550,599170,Fan Dance,180.0,2270.0,0.0972,Default Target,[],38148053.0,['Standard Finish']
598550,599170,Fan Dance III,220.0,879.0,0.0308,Default Target,[],57006898.0,['Standard Finish']
598970,599728,Auto,90.0,10105.0,,Default Target,[],7137523.0,['Standard Finish']
599200,599820,Fan Dance,180.0,719.0,0.0308,Default Target,[],38148053.0,['Standard Finish']
602090,602848,Auto,90.0,10105.0,,Default Target,[],7137523.0,['Standard Finish']
605210,605968,Auto,90.0,10105.0,,Default Target,[],7137523.0,['Standard Finish']
606400,606935,Quadruple Technical Finish,1300.0,168764.0,,Default Target,[],1991077902.0,['Standard Finish']
607025,607025,Devilment,,,,,,,[]
608525,608525,Flourish,,,,,,,[]
607900,608740,Tillana,600.0,40928.0,0.4322,Default Target,[],643355482.0,"['Devilment', 'Standard Finish', 'Technical Finish']"
607900,608790,Starfall Dance,600.0,42952.0,0.2594,Default Target,[],22844520.0,"['Devilment', 'Standard Finish', 'Technical Finish']"
608330,609088,Auto,90.0,12285.0,,Default Target,[],10828462.0,"['Devilment', 'Standard Finish', 'Technical Finish']"
609150,609770,Fan Dance III,220.0,34718.0,1.0,Default Target,[],86475614.0,"['Devilment', 'Standard Finish', 'Technical Finish']"
607900,610260,Dance of the Dawn,1000.0,48674.0,0.3084,Default Target,[],1787147002.0,"['Devilment', 'Standard Finish', 'Technical Finish']"
611025,611345,Fan Dance IV,460.0,50491.0,0.6955,Default Target,[],378113264.0,"['Devilment', 'Standard Finish', 'Technical Finish']"
611025,611645,Fan Dance III,220.0,10571.0,0.3045,Default Target,[],86475614.0,"['Devilment', 'Standard Finish', 'Technical Finish']"
610400,611650,Last Dance,540.0,85226.0,1.0,Default Target,[],521120059.0,"['Devilment', 'Standard Finish', 'Technical Finish']"
611650,611970,Fan Dance IV,460.0,22106.0,0.3045,Default Target,[],378113264.0,"['Devilment', 'Standard Finish', 'Technical Finish']"
611450,612208,Auto,90.0,12285.0,,Default Target,[],10828462.0,"['Devilment', 'Standard Finish', 'Technical Finish']"
611650,612270,Fan Dance,180.0,19727.0,0.6946,Default Target,[],57868272.0,"['Devilment', 'Standard Finish', 'Technical Finish']"
